datetime,open,high,low,close,volume,symbol,exchange,interval,source
2025-09-01 02:00:00,3.75,3.89,3.61,3.69,198950.97,DOTUSD,binance,1D,tradingview
2025-09-02 02:00:00,3.69,3.82,3.68,3.82,89681.88,DOTUSD,binance,1D,tradingview
2025-09-03 02:00:00,3.82,3.91,3.78,3.87,93013.26,DOTUSD,binance,1D,tradingview
2025-09-04 02:00:00,3.87,3.88,3.73,3.78,59523.0,DOTUSD,binance,1D,tradingview
2025-09-05 02:00:00,3.77,3.89,3.77,3.83,70766.73,DOTUSD,binance,1D,tradingview
2025-09-06 02:00:00,3.83,3.89,3.79,3.83,104578.29,DOTUSD,binance,1D,tradingview
2025-09-07 02:00:00,3.83,4.09,3.83,4.0,317127.19,DOTUSD,binance,1D,tradingview
2025-09-08 02:00:00,4.0,4.08,3.98,4.05,160856.23,DOTUSD,binance,1D,tradingview
2025-09-09 02:00:00,4.05,4.18,4.01,4.14,350596.76,DOTUSD,binance,1D,tradingview
2025-09-10 02:00:00,4.14,4.23,4.05,4.21,144721.8,DOTUSD,binance,1D,tradingview
2025-09-11 02:00:00,4.2,4.26,4.14,4.24,219050.82,DOTUSD,binance,1D,tradingview
2025-09-12 02:00:00,4.24,4.33,4.16,4.32,54264.59,DOTUSD,binance,1D,tradingview
2025-09-13 02:00:00,4.33,4.63,4.31,4.49,297673.73,DOTUSD,binance,1D,tradingview
2025-09-14 02:00:00,4.49,4.5,4.29,4.32,163678.4,DOTUSD,binance,1D,tradingview
2025-09-15 02:00:00,4.32,4.4,4.11,4.16,114426.87,DOTUSD,binance,1D,tradingview
2025-09-16 02:00:00,4.14,4.29,4.12,4.25,152399.72,DOTUSD,binance,1D,tradingview
2025-09-17 02:00:00,4.25,4.43,4.14,4.4,69456.84,DOTUSD,binance,1D,tradingview
2025-09-18 02:00:00,4.41,4.61,4.38,4.55,185960.15,DOTUSD,binance,1D,tradingview
2025-09-19 02:00:00,4.56,4.9,4.32,4.35,484470.4,DOTUSD,binance,1D,tradingview
2025-09-20 02:00:00,4.35,4.46,4.29,4.35,165027.22,DOTUSD,binance,1D,tradingview
2025-09-21 02:00:00,4.35,4.39,4.24,4.28,97291.7,DOTUSD,binance,1D,tradingview
2025-09-22 02:00:00,4.26,4.27,3.84,4.04,229255.04,DOTUSD,binance,1D,tradingview
2025-09-23 02:00:00,4.04,4.06,3.95,3.97,102866.03,DOTUSD,binance,1D,tradingview
2025-09-24 02:00:00,3.99,4.11,3.89,3.99,133202.99,DOTUSD,binance,1D,tradingview
2025-09-25 02:00:00,4.01,4.01,3.78,3.8,191185.09,DOTUSD,binance,1D,tradingview
2025-09-26 02:00:00,3.81,3.98,3.78,3.93,110886.15,DOTUSD,binance,1D,tradingview
2025-09-27 02:00:00,3.93,3.93,3.85,3.9,50434.99,DOTUSD,binance,1D,tradingview
2025-09-28 02:00:00,3.89,4.03,3.8,4.0,51335.46,DOTUSD,binance,1D,tradingview
2025-09-29 02:00:00,4.01,4.03,3.86,3.98,164347.54,DOTUSD,binance,1D,tradingview
2025-09-30 02:00:00,3.98,3.98,3.81,3.9,115027.7,DOTUSD,binance,1D,tradingview
