datetime,open,high,low,close,volume,symbol,exchange,interval,source
2022-11-01 01:00:00,6.62,6.71,6.45,6.46,323076.15,DOTUSD,binance,1D,tradingview
2022-11-02 01:00:00,6.46,6.53,6.16,6.25,600327.95,DOTUSD,binance,1D,tradingview
2022-11-03 01:00:00,6.25,6.53,6.23,6.42,515019.62,DOTUSD,binance,1D,tradingview
2022-11-04 01:00:00,6.42,7.1,6.39,7.06,985000.98,DOTUSD,binance,1D,tradingview
2022-11-05 01:00:00,7.06,7.25,6.95,7.03,806244.42,DOTUSD,binance,1D,tradingview
2022-11-06 01:00:00,7.03,7.14,6.79,6.82,554156.7,DOTUSD,binance,1D,tradingview
2022-11-07 01:00:00,6.81,7.41,6.66,7.11,1040841.66,DOTUSD,binance,1D,tradingview
2022-11-08 01:00:00,7.1,7.2,5.82,6.3,1884578.32,DOTUSD,binance,1D,tradingview
2022-11-09 01:00:00,6.31,6.37,5.33,5.4,2333271.61,DOTUSD,binance,1D,tradingview
2022-11-10 01:00:00,5.39,6.17,5.31,5.96,2134154.44,DOTUSD,binance,1D,tradingview
2022-11-11 01:00:00,5.96,5.99,5.5,5.73,1316462.19,DOTUSD,binance,1D,tradingview
2022-11-12 01:00:00,5.73,5.87,5.55,5.76,904543.46,DOTUSD,binance,1D,tradingview
2022-11-13 01:00:00,5.77,5.96,5.62,5.74,1408739.79,DOTUSD,binance,1D,tradingview
2022-11-14 01:00:00,5.74,5.9,5.44,5.85,1244357.8,DOTUSD,binance,1D,tradingview
2022-11-15 01:00:00,5.85,6.05,5.8,5.91,501961.18,DOTUSD,binance,1D,tradingview
2022-11-16 01:00:00,5.92,5.99,5.61,5.7,542485.62,DOTUSD,binance,1D,tradingview
2022-11-17 01:00:00,5.71,5.72,5.57,5.67,435040.35,DOTUSD,binance,1D,tradingview
2022-11-18 01:00:00,5.67,5.77,5.6,5.63,440993.23,DOTUSD,binance,1D,tradingview
2022-11-19 01:00:00,5.63,5.65,5.53,5.6,401470.01,DOTUSD,binance,1D,tradingview
2022-11-20 01:00:00,5.59,5.65,5.24,5.29,647528.31,DOTUSD,binance,1D,tradingview
2022-11-21 01:00:00,5.29,5.33,5.07,5.18,827667.5,DOTUSD,binance,1D,tradingview
2022-11-22 01:00:00,5.18,5.32,4.98,5.28,1050607.9,DOTUSD,binance,1D,tradingview
2022-11-23 01:00:00,5.28,5.48,5.25,5.43,744761.12,DOTUSD,binance,1D,tradingview
2022-11-24 01:00:00,5.43,5.52,5.33,5.38,839641.37,DOTUSD,binance,1D,tradingview
2022-11-25 01:00:00,5.38,5.39,5.25,5.26,531205.23,DOTUSD,binance,1D,tradingview
2022-11-26 01:00:00,5.26,5.45,5.24,5.3,804975.72,DOTUSD,binance,1D,tradingview
2022-11-27 01:00:00,5.3,5.44,5.27,5.3,517625.46,DOTUSD,binance,1D,tradingview
2022-11-28 01:00:00,5.3,5.31,5.07,5.13,795990.03,DOTUSD,binance,1D,tradingview
2022-11-29 01:00:00,5.13,5.35,5.09,5.31,693259.55,DOTUSD,binance,1D,tradingview
2022-11-30 01:00:00,5.31,5.51,5.31,5.47,681156.82,DOTUSD,binance,1D,tradingview
