datetime,open,high,low,close,volume,symbol,exchange,interval,source
2024-07-01 02:00:00,6.21,6.44,6.19,6.33,208478.16,DOTUSD,binance,1D,tradingview
2024-07-02 02:00:00,6.33,6.6,6.3,6.52,251176.76,DOTUSD,binance,1D,tradingview
2024-07-03 02:00:00,6.53,6.53,6.0,6.07,162854.21,DOTUSD,binance,1D,tradingview
2024-07-04 02:00:00,6.08,6.13,5.49,5.56,182380.1,DOTUSD,binance,1D,tradingview
2024-07-05 02:00:00,5.57,5.92,4.94,5.69,744122.32,DOTUSD,binance,1D,tradingview
2024-07-06 02:00:00,5.69,6.32,5.63,6.25,282554.56,DOTUSD,binance,1D,tradingview
2024-07-07 02:00:00,6.25,6.31,5.89,5.91,161345.49,DOTUSD,binance,1D,tradingview
2024-07-08 02:00:00,5.92,6.51,5.71,5.95,167738.3,DOTUSD,binance,1D,tradingview
2024-07-09 02:00:00,5.94,6.19,5.85,6.12,141176.22,DOTUSD,binance,1D,tradingview
2024-07-10 02:00:00,6.12,6.27,6.06,6.1,74557.1,DOTUSD,binance,1D,tradingview
2024-07-11 02:00:00,6.09,6.32,5.9,5.9,92925.37,DOTUSD,binance,1D,tradingview
2024-07-12 02:00:00,5.91,6.11,5.8,6.11,48808.16,DOTUSD,binance,1D,tradingview
2024-07-13 02:00:00,6.11,6.31,6.08,6.23,68740.38,DOTUSD,binance,1D,tradingview
2024-07-14 02:00:00,6.24,6.36,6.17,6.32,155722.96,DOTUSD,binance,1D,tradingview
2024-07-15 02:00:00,6.32,6.54,6.28,6.49,156199.66,DOTUSD,binance,1D,tradingview
2024-07-16 02:00:00,6.49,6.51,6.14,6.34,164510.01,DOTUSD,binance,1D,tradingview
2024-07-17 02:00:00,6.34,6.53,6.25,6.26,96673.46,DOTUSD,binance,1D,tradingview
2024-07-18 02:00:00,6.26,6.41,6.02,6.09,131797.34,DOTUSD,binance,1D,tradingview
2024-07-19 02:00:00,6.09,6.36,5.98,6.35,107943.87,DOTUSD,binance,1D,tradingview
2024-07-20 02:00:00,6.34,6.41,6.23,6.34,67701.51,DOTUSD,binance,1D,tradingview
2024-07-21 02:00:00,6.33,6.44,6.11,6.44,85184.7,DOTUSD,binance,1D,tradingview
2024-07-22 02:00:00,6.44,6.48,6.09,6.1,101715.23,DOTUSD,binance,1D,tradingview
2024-07-23 02:00:00,6.1,6.17,5.81,5.92,104867.62,DOTUSD,binance,1D,tradingview
2024-07-24 02:00:00,5.92,6.0,5.65,5.75,66468.5,DOTUSD,binance,1D,tradingview
2024-07-25 02:00:00,5.75,5.78,5.54,5.76,100526.42,DOTUSD,binance,1D,tradingview
2024-07-26 02:00:00,5.76,5.9,5.73,5.87,74492.08,DOTUSD,binance,1D,tradingview
2024-07-27 02:00:00,5.87,5.95,5.74,5.84,71269.17,DOTUSD,binance,1D,tradingview
2024-07-28 02:00:00,5.81,5.85,5.68,5.72,40183.53,DOTUSD,binance,1D,tradingview
2024-07-29 02:00:00,5.72,5.88,5.63,5.66,76564.46,DOTUSD,binance,1D,tradingview
2024-07-30 02:00:00,5.65,5.72,5.48,5.53,52824.4,DOTUSD,binance,1D,tradingview
2024-07-31 02:00:00,5.52,5.56,5.34,5.39,101333.69,DOTUSD,binance,1D,tradingview
