datetime,open,high,low,close,volume,symbol,exchange,interval,source
2022-10-01 02:00:00,6.32,6.34,6.23,6.27,450592.02,DOTUSD,binance,1D,tradingview
2022-10-02 02:00:00,6.27,6.33,6.13,6.16,506741.26,DOTUSD,binance,1D,tradingview
2022-10-03 02:00:00,6.16,6.4,6.1,6.37,722691.24,DOTUSD,binance,1D,tradingview
2022-10-04 02:00:00,6.37,6.54,6.34,6.49,589655.08,DOTUSD,binance,1D,tradingview
2022-10-05 02:00:00,6.5,6.5,6.28,6.43,640252.22,DOTUSD,binance,1D,tradingview
2022-10-06 02:00:00,6.43,6.52,6.32,6.34,666994.74,DOTUSD,binance,1D,tradingview
2022-10-07 02:00:00,6.34,6.4,6.25,6.33,462126.04,DOTUSD,binance,1D,tradingview
2022-10-08 02:00:00,6.33,6.39,6.27,6.31,186000.77,DOTUSD,binance,1D,tradingview
2022-10-09 02:00:00,6.31,6.49,6.29,6.48,399347.31,DOTUSD,binance,1D,tradingview
2022-10-10 02:00:00,6.48,6.54,6.24,6.25,432801.34,DOTUSD,binance,1D,tradingview
2022-10-11 02:00:00,6.24,6.26,6.14,6.18,331916.12,DOTUSD,binance,1D,tradingview
2022-10-12 02:00:00,6.18,6.24,6.13,6.17,239459.12,DOTUSD,binance,1D,tradingview
2022-10-13 02:00:00,6.17,6.18,5.65,6.11,936358.57,DOTUSD,binance,1D,tradingview
2022-10-14 02:00:00,6.12,6.27,6.01,6.04,459548.0,DOTUSD,binance,1D,tradingview
2022-10-15 02:00:00,6.05,6.1,6.03,6.05,349302.09,DOTUSD,binance,1D,tradingview
2022-10-16 02:00:00,6.05,6.25,6.05,6.19,221849.16,DOTUSD,binance,1D,tradingview
2022-10-17 02:00:00,6.19,6.29,6.13,6.25,297100.96,DOTUSD,binance,1D,tradingview
2022-10-18 02:00:00,6.26,6.3,6.07,6.16,332465.47,DOTUSD,binance,1D,tradingview
2022-10-19 02:00:00,6.16,6.26,6.07,6.1,462926.41,DOTUSD,binance,1D,tradingview
2022-10-20 02:00:00,6.1,6.15,5.83,5.88,488911.48,DOTUSD,binance,1D,tradingview
2022-10-21 02:00:00,5.89,5.9,5.74,5.83,668564.55,DOTUSD,binance,1D,tradingview
2022-10-22 02:00:00,5.84,5.87,5.77,5.85,368685.56,DOTUSD,binance,1D,tradingview
2022-10-23 02:00:00,5.85,5.98,5.76,5.96,367592.83,DOTUSD,binance,1D,tradingview
2022-10-24 02:00:00,5.96,5.99,5.81,5.91,337497.05,DOTUSD,binance,1D,tradingview
2022-10-25 02:00:00,5.92,6.62,5.9,6.44,754481.57,DOTUSD,binance,1D,tradingview
2022-10-26 02:00:00,6.45,6.61,6.42,6.47,436490.67,DOTUSD,binance,1D,tradingview
2022-10-27 02:00:00,6.46,6.65,6.28,6.33,470203.27,DOTUSD,binance,1D,tradingview
2022-10-28 02:00:00,6.33,6.58,6.27,6.52,334084.68,DOTUSD,binance,1D,tradingview
2022-10-29 02:00:00,6.52,6.77,6.5,6.64,517324.18,DOTUSD,binance,1D,tradingview
2022-10-30 02:00:00,6.64,6.74,6.52,6.65,367856.92,DOTUSD,binance,1D,tradingview
2022-10-31 01:00:00,6.65,6.83,6.57,6.63,566832.05,DOTUSD,binance,1D,tradingview
