datetime,open,high,low,close,volume,symbol,exchange,interval,source
2024-11-01 01:00:00,3.95,3.99,3.85,3.91,102195.33,DOTUSD,binance,1D,tradingview
2024-11-02 01:00:00,3.91,3.94,3.82,3.9,56651.16,DOTUSD,binance,1D,tradingview
2024-11-03 01:00:00,3.91,3.93,3.65,3.78,150882.2,DOTUSD,binance,1D,tradingview
2024-11-04 01:00:00,3.78,3.83,3.68,3.75,84464.74,DOTUSD,binance,1D,tradingview
2024-11-05 01:00:00,3.76,3.92,3.75,3.86,128098.05,DOTUSD,binance,1D,tradingview
2024-11-06 01:00:00,3.86,4.13,3.86,4.11,276513.49,DOTUSD,binance,1D,tradingview
2024-11-07 01:00:00,4.12,4.2,4.05,4.17,238113.58,DOTUSD,binance,1D,tradingview
2024-11-08 01:00:00,4.17,4.39,4.12,4.32,311745.76,DOTUSD,binance,1D,tradingview
2024-11-09 01:00:00,4.32,4.65,4.27,4.63,203216.6,DOTUSD,binance,1D,tradingview
2024-11-10 01:00:00,4.63,5.48,4.59,5.24,953700.09,DOTUSD,binance,1D,tradingview
2024-11-11 01:00:00,5.24,5.78,4.98,5.71,587024.0,DOTUSD,binance,1D,tradingview
2024-11-12 01:00:00,5.7,5.84,5.12,5.31,681716.26,DOTUSD,binance,1D,tradingview
2024-11-13 01:00:00,5.31,5.43,4.91,5.08,528123.57,DOTUSD,binance,1D,tradingview
2024-11-14 01:00:00,5.07,5.21,4.69,4.78,379011.01,DOTUSD,binance,1D,tradingview
2024-11-15 01:00:00,4.78,5.18,4.71,5.16,265147.93,DOTUSD,binance,1D,tradingview
2024-11-16 01:00:00,5.17,5.8,5.14,5.78,424799.19,DOTUSD,binance,1D,tradingview
2024-11-17 01:00:00,5.79,6.14,5.31,5.42,538623.77,DOTUSD,binance,1D,tradingview
2024-11-18 01:00:00,5.42,6.1,5.4,6.0,435653.93,DOTUSD,binance,1D,tradingview
2024-11-19 01:00:00,6.02,6.05,5.66,5.8,299619.47,DOTUSD,binance,1D,tradingview
2024-11-20 01:00:00,5.81,6.12,5.54,5.73,463789.71,DOTUSD,binance,1D,tradingview
2024-11-21 01:00:00,5.71,5.96,5.47,5.93,396704.58,DOTUSD,binance,1D,tradingview
2024-11-22 01:00:00,5.93,6.69,5.89,6.63,544976.02,DOTUSD,binance,1D,tradingview
2024-11-23 01:00:00,6.63,9.49,6.59,8.53,3472727.14,DOTUSD,binance,1D,tradingview
2024-11-24 01:00:00,8.52,10.52,8.06,8.83,2596153.96,DOTUSD,binance,1D,tradingview
2024-11-25 01:00:00,8.84,9.36,8.11,8.23,784280.99,DOTUSD,binance,1D,tradingview
2024-11-26 01:00:00,8.23,8.47,7.56,8.07,548088.13,DOTUSD,binance,1D,tradingview
2024-11-27 01:00:00,8.06,8.57,7.85,8.47,446465.48,DOTUSD,binance,1D,tradingview
2024-11-28 01:00:00,8.46,8.75,8.01,8.61,382501.75,DOTUSD,binance,1D,tradingview
2024-11-29 01:00:00,8.63,9.07,8.45,9.05,480151.04,DOTUSD,binance,1D,tradingview
2024-11-30 01:00:00,9.04,9.22,8.61,8.95,717841.93,DOTUSD,binance,1D,tradingview
