datetime,open,high,low,close,volume,symbol,exchange,interval,source
2023-05-01 02:00:00,5.88,5.91,5.59,5.67,205306.49,DOTUSD,binance,1D,tradingview
2023-05-02 02:00:00,5.67,5.76,5.63,5.72,197349.08,DOTUSD,binance,1D,tradingview
2023-05-03 02:00:00,5.72,5.81,5.55,5.78,287043.09,DOTUSD,binance,1D,tradingview
2023-05-04 02:00:00,5.78,5.81,5.62,5.67,339679.9,DOTUSD,binance,1D,tradingview
2023-05-05 02:00:00,5.68,5.91,5.67,5.85,288662.12,DOTUSD,binance,1D,tradingview
2023-05-06 02:00:00,5.86,5.9,5.6,5.66,204309.4,DOTUSD,binance,1D,tradingview
2023-05-07 02:00:00,5.66,5.72,5.62,5.66,193240.18,DOTUSD,binance,1D,tradingview
2023-05-08 02:00:00,5.66,5.68,5.2,5.4,494390.18,DOTUSD,binance,1D,tradingview
2023-05-09 02:00:00,5.39,5.43,5.3,5.33,230926.16,DOTUSD,binance,1D,tradingview
2023-05-10 02:00:00,5.33,5.53,5.22,5.47,464008.63,DOTUSD,binance,1D,tradingview
2023-05-11 02:00:00,5.47,5.48,5.19,5.29,360579.14,DOTUSD,binance,1D,tradingview
2023-05-12 02:00:00,5.29,5.35,5.13,5.34,374127.44,DOTUSD,binance,1D,tradingview
2023-05-13 02:00:00,5.35,5.39,5.32,5.35,136649.49,DOTUSD,binance,1D,tradingview
2023-05-14 02:00:00,5.35,5.45,5.32,5.35,157840.99,DOTUSD,binance,1D,tradingview
2023-05-15 02:00:00,5.35,5.43,5.27,5.32,276814.67,DOTUSD,binance,1D,tradingview
2023-05-16 02:00:00,5.31,5.34,5.24,5.3,140928.51,DOTUSD,binance,1D,tradingview
2023-05-17 02:00:00,5.3,5.44,5.23,5.42,195460.4,DOTUSD,binance,1D,tradingview
2023-05-18 02:00:00,5.42,5.47,5.25,5.34,140746.4,DOTUSD,binance,1D,tradingview
2023-05-19 02:00:00,5.34,5.4,5.32,5.37,147414.53,DOTUSD,binance,1D,tradingview
2023-05-20 02:00:00,5.37,5.45,5.33,5.41,185415.5,DOTUSD,binance,1D,tradingview
2023-05-21 02:00:00,5.41,5.43,5.26,5.27,184542.47,DOTUSD,binance,1D,tradingview
2023-05-22 02:00:00,5.28,5.34,5.23,5.31,161225.55,DOTUSD,binance,1D,tradingview
2023-05-23 02:00:00,5.32,5.45,5.29,5.4,148616.12,DOTUSD,binance,1D,tradingview
2023-05-24 02:00:00,5.4,5.41,5.2,5.26,284588.19,DOTUSD,binance,1D,tradingview
2023-05-25 02:00:00,5.26,5.29,5.15,5.25,168123.83,DOTUSD,binance,1D,tradingview
2023-05-26 02:00:00,5.25,5.28,5.19,5.25,263264.21,DOTUSD,binance,1D,tradingview
2023-05-27 02:00:00,5.25,5.38,5.24,5.34,599651.19,DOTUSD,binance,1D,tradingview
2023-05-28 02:00:00,5.34,5.56,5.32,5.51,202198.3,DOTUSD,binance,1D,tradingview
2023-05-29 02:00:00,5.51,5.54,5.42,5.46,146888.96,DOTUSD,binance,1D,tradingview
2023-05-30 02:00:00,5.46,5.53,5.42,5.44,558786.55,DOTUSD,binance,1D,tradingview
2023-05-31 02:00:00,5.44,5.46,5.27,5.31,558708.86,DOTUSD,binance,1D,tradingview
