datetime,open,high,low,close,volume,symbol,exchange,interval,source
2022-03-01 01:00:00,18.95,19.61,18.34,18.9,1280854.81,DOTUSD,binance,1D,tradingview
2022-03-02 01:00:00,18.9,19.28,18.37,18.62,801413.29,DOTUSD,binance,1D,tradingview
2022-03-03 01:00:00,18.6,18.67,17.79,18.03,593134.65,DOTUSD,binance,1D,tradingview
2022-03-04 01:00:00,18.01,18.05,16.49,16.78,774552.91,DOTUSD,binance,1D,tradingview
2022-03-05 01:00:00,16.8,17.78,16.21,17.32,811469.05,DOTUSD,binance,1D,tradingview
2022-03-06 01:00:00,17.32,17.59,16.53,16.99,665172.27,DOTUSD,binance,1D,tradingview
2022-03-07 01:00:00,17.0,17.13,16.01,16.41,751116.28,DOTUSD,binance,1D,tradingview
2022-03-08 01:00:00,16.41,17.27,16.32,16.98,692359.77,DOTUSD,binance,1D,tradingview
2022-03-09 01:00:00,16.97,18.09,16.91,17.87,724780.36,DOTUSD,binance,1D,tradingview
2022-03-10 01:00:00,17.89,17.92,16.68,16.97,640662.58,DOTUSD,binance,1D,tradingview
2022-03-11 01:00:00,16.97,18.5,16.7,17.7,1562143.61,DOTUSD,binance,1D,tradingview
2022-03-12 01:00:00,17.68,18.75,17.67,18.14,1148855.74,DOTUSD,binance,1D,tradingview
2022-03-13 01:00:00,18.12,18.4,17.14,17.23,565610.13,DOTUSD,binance,1D,tradingview
2022-03-14 01:00:00,17.22,17.86,17.02,17.69,565196.91,DOTUSD,binance,1D,tradingview
2022-03-15 01:00:00,17.69,18.06,17.04,17.82,661905.66,DOTUSD,binance,1D,tradingview
2022-03-16 01:00:00,17.84,19.2,17.58,19.06,1604027.84,DOTUSD,binance,1D,tradingview
2022-03-17 01:00:00,19.05,19.35,18.63,18.76,814216.85,DOTUSD,binance,1D,tradingview
2022-03-18 01:00:00,18.77,19.22,18.14,18.96,736895.16,DOTUSD,binance,1D,tradingview
2022-03-19 01:00:00,18.97,19.79,18.88,19.4,1220105.7,DOTUSD,binance,1D,tradingview
2022-03-20 01:00:00,19.4,19.47,18.34,18.65,771367.22,DOTUSD,binance,1D,tradingview
2022-03-21 01:00:00,18.65,19.08,18.41,18.75,837256.62,DOTUSD,binance,1D,tradingview
2022-03-22 01:00:00,18.74,20.48,18.69,20.22,1443069.23,DOTUSD,binance,1D,tradingview
2022-03-23 01:00:00,20.22,21.14,19.83,21.03,1198410.23,DOTUSD,binance,1D,tradingview
2022-03-24 01:00:00,21.03,21.49,20.36,21.27,962472.13,DOTUSD,binance,1D,tradingview
2022-03-25 01:00:00,21.25,21.37,20.21,20.54,764442.73,DOTUSD,binance,1D,tradingview
2022-03-26 01:00:00,20.56,21.04,20.27,20.92,399333.94,DOTUSD,binance,1D,tradingview
2022-03-27 01:00:00,20.93,22.48,20.74,22.47,672320.06,DOTUSD,binance,1D,tradingview
2022-03-28 02:00:00,22.45,23.35,21.84,21.99,1029513.28,DOTUSD,binance,1D,tradingview
2022-03-29 02:00:00,22.01,22.95,21.86,22.46,886599.05,DOTUSD,binance,1D,tradingview
2022-03-30 02:00:00,22.43,23.01,21.67,22.45,771367.76,DOTUSD,binance,1D,tradingview
2022-03-31 02:00:00,22.44,23.07,21.12,21.34,916700.79,DOTUSD,binance,1D,tradingview
