datetime,open,high,low,close,volume,symbol,exchange,interval,source
2022-05-01 02:00:00,14.51,15.52,14.5,15.36,1091665.41,DOTUSD,binance,1D,tradingview
2022-05-02 02:00:00,15.37,15.6,14.57,14.95,721983.98,DOTUSD,binance,1D,tradingview
2022-05-03 02:00:00,14.95,15.24,14.52,14.72,547861.25,DOTUSD,binance,1D,tradingview
2022-05-04 02:00:00,14.72,16.34,14.65,16.33,933286.7,DOTUSD,binance,1D,tradingview
2022-05-05 02:00:00,16.33,16.44,14.07,14.58,1539178.8,DOTUSD,binance,1D,tradingview
2022-05-06 02:00:00,14.57,14.65,13.81,14.32,907386.22,DOTUSD,binance,1D,tradingview
2022-05-07 02:00:00,14.33,14.37,13.4,13.74,904433.86,DOTUSD,binance,1D,tradingview
2022-05-08 02:00:00,13.74,13.85,13.05,13.25,1074532.39,DOTUSD,binance,1D,tradingview
2022-05-09 02:00:00,13.27,13.47,10.55,10.63,2888479.87,DOTUSD,binance,1D,tradingview
2022-05-10 02:00:00,10.66,12.43,10.34,11.35,3263685.4,DOTUSD,binance,1D,tradingview
2022-05-11 02:00:00,11.33,11.64,7.92,9.04,6138953.87,DOTUSD,binance,1D,tradingview
2022-05-12 02:00:00,9.05,9.46,6.93,8.68,6196718.68,DOTUSD,binance,1D,tradingview
2022-05-13 02:00:00,8.69,11.76,8.53,10.44,5001493.96999999,DOTUSD,binance,1D,tradingview
2022-05-14 02:00:00,10.46,11.54,9.74,11.28,4568618.76,DOTUSD,binance,1D,tradingview
2022-05-15 02:00:00,11.28,11.84,10.58,11.8,2401906.11,DOTUSD,binance,1D,tradingview
2022-05-16 02:00:00,11.79,11.79,10.36,10.61,2200706.94,DOTUSD,binance,1D,tradingview
2022-05-17 02:00:00,10.62,11.33,10.43,11.03,1725636.0,DOTUSD,binance,1D,tradingview
2022-05-18 02:00:00,11.02,11.15,9.42,9.47,1822898.18,DOTUSD,binance,1D,tradingview
2022-05-19 02:00:00,9.5,10.39,9.22,10.02,1775936.22,DOTUSD,binance,1D,tradingview
2022-05-20 02:00:00,10.02,10.24,9.43,9.66,1302987.99,DOTUSD,binance,1D,tradingview
2022-05-21 02:00:00,9.66,10.08,9.46,9.98,720207.19,DOTUSD,binance,1D,tradingview
2022-05-22 02:00:00,9.98,10.33,9.86,10.15,720791.07,DOTUSD,binance,1D,tradingview
2022-05-23 02:00:00,10.14,10.72,9.81,9.87,1338108.91,DOTUSD,binance,1D,tradingview
2022-05-24 02:00:00,9.88,10.26,9.57,10.18,800972.36,DOTUSD,binance,1D,tradingview
2022-05-25 02:00:00,10.17,10.32,9.79,9.86,736431.15,DOTUSD,binance,1D,tradingview
2022-05-26 02:00:00,9.85,9.99,8.82,9.13,1682842.06,DOTUSD,binance,1D,tradingview
2022-05-27 02:00:00,9.13,9.98,8.57,9.11,2417547.81,DOTUSD,binance,1D,tradingview
2022-05-28 02:00:00,9.12,9.79,8.96,9.65,1027506.27,DOTUSD,binance,1D,tradingview
2022-05-29 02:00:00,9.64,10.02,9.33,9.99,1042144.74,DOTUSD,binance,1D,tradingview
2022-05-30 02:00:00,9.98,10.83,9.91,10.47,1153179.74,DOTUSD,binance,1D,tradingview
2022-05-31 02:00:00,10.45,10.63,9.95,10.35,1292939.05,DOTUSD,binance,1D,tradingview
