datetime,open,high,low,close,volume,symbol,exchange,interval,source
2023-10-01 02:00:00,4.1,4.32,4.1,4.26,106652.57,DOTUSD,binance,1D,tradingview
2023-10-02 02:00:00,4.27,4.3,4.07,4.12,224085.47,DOTUSD,binance,1D,tradingview
2023-10-03 02:00:00,4.13,4.16,4.05,4.08,58805.26,DOTUSD,binance,1D,tradingview
2023-10-04 02:00:00,4.07,4.08,3.96,4.05,149157.06,DOTUSD,binance,1D,tradingview
2023-10-05 02:00:00,4.05,4.08,4.01,4.02,79110.26,DOTUSD,binance,1D,tradingview
2023-10-06 02:00:00,4.02,4.1,4.0,4.07,96741.39,DOTUSD,binance,1D,tradingview
2023-10-07 02:00:00,4.07,4.12,4.05,4.05,38365.68,DOTUSD,binance,1D,tradingview
2023-10-08 02:00:00,4.06,4.08,4.0,4.02,70716.06,DOTUSD,binance,1D,tradingview
2023-10-09 02:00:00,4.02,4.03,3.77,3.88,206952.42,DOTUSD,binance,1D,tradingview
2023-10-10 02:00:00,3.88,3.89,3.78,3.81,75885.29,DOTUSD,binance,1D,tradingview
2023-10-11 02:00:00,3.81,3.82,3.7,3.74,101290.85,DOTUSD,binance,1D,tradingview
2023-10-12 02:00:00,3.74,3.74,3.63,3.67,102252.21,DOTUSD,binance,1D,tradingview
2023-10-13 02:00:00,3.68,3.77,3.67,3.72,62818.0,DOTUSD,binance,1D,tradingview
2023-10-14 02:00:00,3.72,3.76,3.72,3.74,47645.03,DOTUSD,binance,1D,tradingview
2023-10-15 02:00:00,3.74,3.78,3.7,3.76,106961.62,DOTUSD,binance,1D,tradingview
2023-10-16 02:00:00,3.75,3.95,3.74,3.78,225895.88,DOTUSD,binance,1D,tradingview
2023-10-17 02:00:00,3.78,3.78,3.64,3.68,129370.9,DOTUSD,binance,1D,tradingview
2023-10-18 02:00:00,3.67,3.72,3.63,3.66,159969.95,DOTUSD,binance,1D,tradingview
2023-10-19 02:00:00,3.65,3.66,3.56,3.65,95488.4,DOTUSD,binance,1D,tradingview
2023-10-20 02:00:00,3.65,3.81,3.64,3.72,251883.46,DOTUSD,binance,1D,tradingview
2023-10-21 02:00:00,3.72,3.98,3.71,3.91,174289.82,DOTUSD,binance,1D,tradingview
2023-10-22 02:00:00,3.91,3.97,3.81,3.97,146711.03,DOTUSD,binance,1D,tradingview
2023-10-23 02:00:00,3.97,4.37,3.93,4.36,373513.22,DOTUSD,binance,1D,tradingview
2023-10-24 02:00:00,4.36,4.41,4.1,4.19,645649.3,DOTUSD,binance,1D,tradingview
2023-10-25 02:00:00,4.19,4.36,4.14,4.29,276672.5,DOTUSD,binance,1D,tradingview
2023-10-26 02:00:00,4.29,4.45,4.16,4.23,374114.58,DOTUSD,binance,1D,tradingview
2023-10-27 02:00:00,4.23,4.24,4.05,4.13,523356.41,DOTUSD,binance,1D,tradingview
2023-10-28 02:00:00,4.13,4.23,4.13,4.18,105254.03,DOTUSD,binance,1D,tradingview
2023-10-29 02:00:00,4.18,4.36,4.13,4.32,116400.29,DOTUSD,binance,1D,tradingview
2023-10-30 01:00:00,4.32,4.53,4.23,4.53,433836.49,DOTUSD,binance,1D,tradingview
2023-10-31 01:00:00,4.53,4.6,4.28,4.45,253650.59,DOTUSD,binance,1D,tradingview
