datetime,open,high,low,close,volume,symbol,exchange,interval,source
2022-07-01 02:00:00,7.02,7.26,6.53,6.74,1032906.08,DOTUSD,binance,1D,tradingview
2022-07-02 02:00:00,6.75,6.9,6.61,6.82,648428.78,DOTUSD,binance,1D,tradingview
2022-07-03 02:00:00,6.81,6.98,6.61,6.85,545171.59,DOTUSD,binance,1D,tradingview
2022-07-04 02:00:00,6.84,7.2,6.66,7.16,705923.72,DOTUSD,binance,1D,tradingview
2022-07-05 02:00:00,7.16,7.21,6.61,6.84,1104800.6,DOTUSD,binance,1D,tradingview
2022-07-06 02:00:00,6.84,6.99,6.69,6.92,743393.88,DOTUSD,binance,1D,tradingview
2022-07-07 02:00:00,6.92,7.34,6.88,7.3,801392.6,DOTUSD,binance,1D,tradingview
2022-07-08 02:00:00,7.32,7.5,6.93,7.04,762720.87,DOTUSD,binance,1D,tradingview
2022-07-09 02:00:00,7.04,7.35,7.04,7.25,471722.41,DOTUSD,binance,1D,tradingview
2022-07-10 02:00:00,7.25,7.26,6.76,6.85,491457.68,DOTUSD,binance,1D,tradingview
2022-07-11 02:00:00,6.84,6.91,6.49,6.52,557900.64,DOTUSD,binance,1D,tradingview
2022-07-12 02:00:00,6.52,6.62,6.26,6.28,629216.26,DOTUSD,binance,1D,tradingview
2022-07-13 02:00:00,6.28,6.54,6.01,6.46,667621.04,DOTUSD,binance,1D,tradingview
2022-07-14 02:00:00,6.46,6.76,6.28,6.72,653773.97,DOTUSD,binance,1D,tradingview
2022-07-15 02:00:00,6.72,6.98,6.65,6.8,617431.81,DOTUSD,binance,1D,tradingview
2022-07-16 02:00:00,6.8,7.22,6.55,7.19,644116.97,DOTUSD,binance,1D,tradingview
2022-07-17 02:00:00,7.19,7.33,6.9,6.92,441378.15,DOTUSD,binance,1D,tradingview
2022-07-18 02:00:00,6.91,7.74,6.91,7.66,963916.96,DOTUSD,binance,1D,tradingview
2022-07-19 02:00:00,7.63,8.03,7.51,7.8,1359041.79,DOTUSD,binance,1D,tradingview
2022-07-20 02:00:00,7.8,8.08,7.37,7.47,976557.35,DOTUSD,binance,1D,tradingview
2022-07-21 02:00:00,7.47,7.59,7.17,7.53,582029.91,DOTUSD,binance,1D,tradingview
2022-07-22 02:00:00,7.53,7.85,7.26,7.29,654179.77,DOTUSD,binance,1D,tradingview
2022-07-23 02:00:00,7.3,7.49,7.1,7.33,459262.83,DOTUSD,binance,1D,tradingview
2022-07-24 02:00:00,7.33,7.58,7.31,7.4,577588.26,DOTUSD,binance,1D,tradingview
2022-07-25 02:00:00,7.4,7.44,6.74,6.76,656537.22,DOTUSD,binance,1D,tradingview
2022-07-26 02:00:00,6.74,6.79,6.53,6.78,589591.59,DOTUSD,binance,1D,tradingview
2022-07-27 02:00:00,6.79,7.71,6.65,7.69,721610.5,DOTUSD,binance,1D,tradingview
2022-07-28 02:00:00,7.69,8.07,7.48,7.86,1267120.53,DOTUSD,binance,1D,tradingview
2022-07-29 02:00:00,7.87,8.43,7.77,8.19,1205927.64,DOTUSD,binance,1D,tradingview
2022-07-30 02:00:00,8.19,8.84,8.16,8.21,1253089.41,DOTUSD,binance,1D,tradingview
2022-07-31 02:00:00,8.21,9.21,8.09,8.63,1320974.94,DOTUSD,binance,1D,tradingview
