datetime,open,high,low,close,volume,symbol,exchange,interval,source
2022-02-13 01:00:00,19.05,19.28,18.4,18.74,547882.76,DOTUSD,binance,1D,tradingview
2022-02-14 01:00:00,18.76,18.92,18.04,18.71,514588.66,DOTUSD,binance,1D,tradingview
2022-02-15 01:00:00,18.72,20.35,18.66,20.18,575486.41,DOTUSD,binance,1D,tradingview
2022-02-16 01:00:00,20.15,20.21,19.09,19.77,813682.46,DOTUSD,binance,1D,tradingview
2022-02-17 01:00:00,19.77,20.03,17.84,18.17,785057.45,DOTUSD,binance,1D,tradingview
2022-02-18 01:00:00,18.18,18.61,17.64,17.82,624016.6,DOTUSD,binance,1D,tradingview
2022-02-19 01:00:00,17.82,18.24,17.36,17.85,461191.53,DOTUSD,binance,1D,tradingview
2022-02-20 01:00:00,17.86,17.88,16.71,16.9,735956.28,DOTUSD,binance,1D,tradingview
2022-02-21 01:00:00,16.93,17.74,16.03,16.19,966624.63,DOTUSD,binance,1D,tradingview
2022-02-22 01:00:00,16.21,16.7,15.79,16.62,805962.11,DOTUSD,binance,1D,tradingview
2022-02-23 01:00:00,16.62,17.52,15.92,15.97,1125020.46,DOTUSD,binance,1D,tradingview
2022-02-24 01:00:00,15.96,16.71,14.09,16.18,1836332.33,DOTUSD,binance,1D,tradingview
2022-02-25 01:00:00,16.19,17.52,15.79,17.27,790579.06,DOTUSD,binance,1D,tradingview
2022-02-26 01:00:00,17.26,18.76,17.19,18.03,1485505.06,DOTUSD,binance,1D,tradingview
2022-02-27 01:00:00,18.04,18.72,17.1,17.5,949307.73,DOTUSD,binance,1D,tradingview
2022-02-28 01:00:00,17.5,19.1,16.66,18.94,1589111.42,DOTUSD,binance,1D,tradingview
