datetime,open,high,low,close,volume,symbol,exchange,interval,source
2022-04-01 02:00:00,21.31,22.16,20.65,22.07,1024415.21,DOTUSD,binance,1D,tradingview
2022-04-02 02:00:00,22.04,23.83,21.97,22.61,1269564.59,DOTUSD,binance,1D,tradingview
2022-04-03 02:00:00,22.62,23.58,22.55,23.21,952856.79,DOTUSD,binance,1D,tradingview
2022-04-04 02:00:00,23.19,23.23,21.62,22.91,845379.03,DOTUSD,binance,1D,tradingview
2022-04-05 02:00:00,22.9,23.13,21.66,21.78,688447.43,DOTUSD,binance,1D,tradingview
2022-04-06 02:00:00,21.75,21.8,19.72,19.85,1057118.1,DOTUSD,binance,1D,tradingview
2022-04-07 02:00:00,19.86,20.65,19.48,20.41,552313.36,DOTUSD,binance,1D,tradingview
2022-04-08 02:00:00,20.4,20.58,19.16,19.44,510280.57,DOTUSD,binance,1D,tradingview
2022-04-09 02:00:00,19.44,19.83,19.3,19.76,331391.45,DOTUSD,binance,1D,tradingview
2022-04-10 02:00:00,19.77,20.24,19.17,19.22,560791.59,DOTUSD,binance,1D,tradingview
2022-04-11 02:00:00,19.23,19.29,16.99,17.2,1101190.38,DOTUSD,binance,1D,tradingview
2022-04-12 02:00:00,17.25,18.02,17.18,17.77,622812.04,DOTUSD,binance,1D,tradingview
2022-04-13 02:00:00,17.79,18.29,17.39,18.19,505624.37,DOTUSD,binance,1D,tradingview
2022-04-14 02:00:00,18.18,18.49,17.46,17.92,482007.57,DOTUSD,binance,1D,tradingview
2022-04-15 02:00:00,17.9,18.39,17.79,18.34,372978.23,DOTUSD,binance,1D,tradingview
2022-04-16 02:00:00,18.36,18.7,18.18,18.61,359208.19,DOTUSD,binance,1D,tradingview
2022-04-17 02:00:00,18.61,18.82,17.68,17.74,459815.33,DOTUSD,binance,1D,tradingview
2022-04-18 02:00:00,17.73,18.37,17.11,18.16,718044.36,DOTUSD,binance,1D,tradingview
2022-04-19 02:00:00,18.17,18.96,18.05,18.9,461950.28,DOTUSD,binance,1D,tradingview
2022-04-20 02:00:00,18.88,19.55,18.56,19.09,973783.21,DOTUSD,binance,1D,tradingview
2022-04-21 02:00:00,19.09,19.67,18.05,18.18,693353.62,DOTUSD,binance,1D,tradingview
2022-04-22 02:00:00,18.17,18.53,18.07,18.28,612375.28,DOTUSD,binance,1D,tradingview
2022-04-23 02:00:00,18.28,19.27,17.98,18.7,767860.89,DOTUSD,binance,1D,tradingview
2022-04-24 02:00:00,18.7,19.16,18.05,18.17,574326.8,DOTUSD,binance,1D,tradingview
2022-04-25 02:00:00,18.18,18.26,17.16,18.12,717505.19,DOTUSD,binance,1D,tradingview
2022-04-26 02:00:00,18.14,18.32,16.43,16.68,629568.8,DOTUSD,binance,1D,tradingview
2022-04-27 02:00:00,16.68,17.27,16.51,16.96,402911.73,DOTUSD,binance,1D,tradingview
2022-04-28 02:00:00,16.92,17.45,16.75,16.98,502657.27,DOTUSD,binance,1D,tradingview
2022-04-29 02:00:00,16.99,17.06,16.0,16.18,550214.45,DOTUSD,binance,1D,tradingview
2022-04-30 02:00:00,16.19,16.43,14.2,14.51,836287.54,DOTUSD,binance,1D,tradingview
