datetime,open,high,low,close,volume,symbol,exchange,interval,source
2025-07-01 02:00:00,3.4,3.42,3.26,3.28,86099.89,DOTUSD,binance,1D,tradingview
2025-07-02 02:00:00,3.29,3.62,3.25,3.55,88017.74,DOTUSD,binance,1D,tradingview
2025-07-03 02:00:00,3.55,3.67,3.51,3.54,58433.2,DOTUSD,binance,1D,tradingview
2025-07-04 02:00:00,3.55,3.56,3.31,3.36,81119.42,DOTUSD,binance,1D,tradingview
2025-07-05 02:00:00,3.36,3.39,3.31,3.36,37834.45,DOTUSD,binance,1D,tradingview
2025-07-06 02:00:00,3.36,3.45,3.33,3.39,45176.29,DOTUSD,binance,1D,tradingview
2025-07-07 02:00:00,3.4,3.43,3.33,3.37,43718.39,DOTUSD,binance,1D,tradingview
2025-07-08 02:00:00,3.37,3.48,3.33,3.46,54622.6,DOTUSD,binance,1D,tradingview
2025-07-09 02:00:00,3.44,3.66,3.42,3.62,71154.24,DOTUSD,binance,1D,tradingview
2025-07-10 02:00:00,3.63,3.89,3.59,3.89,203289.15,DOTUSD,binance,1D,tradingview
2025-07-11 02:00:00,3.87,4.11,3.82,3.9,260385.83,DOTUSD,binance,1D,tradingview
2025-07-12 02:00:00,3.92,4.06,3.8,3.9,109944.39,DOTUSD,binance,1D,tradingview
2025-07-13 02:00:00,3.89,4.06,3.87,3.99,61401.97,DOTUSD,binance,1D,tradingview
2025-07-14 02:00:00,3.99,4.19,3.9,3.94,124923.62,DOTUSD,binance,1D,tradingview
2025-07-15 02:00:00,3.95,4.1,3.8,4.09,100675.99,DOTUSD,binance,1D,tradingview
2025-07-16 02:00:00,4.07,4.27,4.02,4.17,102694.59,DOTUSD,binance,1D,tradingview
2025-07-17 02:00:00,4.17,4.3,4.07,4.26,141152.33,DOTUSD,binance,1D,tradingview
2025-07-18 02:00:00,4.25,4.63,4.15,4.22,241325.38,DOTUSD,binance,1D,tradingview
2025-07-19 02:00:00,4.24,4.46,4.14,4.42,114362.61,DOTUSD,binance,1D,tradingview
2025-07-20 02:00:00,4.41,4.59,4.35,4.49,72301.33,DOTUSD,binance,1D,tradingview
2025-07-21 02:00:00,4.48,4.68,4.4,4.5,199747.61,DOTUSD,binance,1D,tradingview
2025-07-22 02:00:00,4.51,4.55,4.28,4.55,193677.35,DOTUSD,binance,1D,tradingview
2025-07-23 02:00:00,4.55,4.55,4.0,4.1,232953.64,DOTUSD,binance,1D,tradingview
2025-07-24 02:00:00,4.11,4.2,3.89,4.0,174736.02,DOTUSD,binance,1D,tradingview
2025-07-25 02:00:00,4.0,4.1,3.87,4.08,94875.25,DOTUSD,binance,1D,tradingview
2025-07-26 02:00:00,4.07,4.2,4.07,4.13,37286.54,DOTUSD,binance,1D,tradingview
2025-07-27 02:00:00,4.13,4.25,4.12,4.24,39831.79,DOTUSD,binance,1D,tradingview
2025-07-28 02:00:00,4.24,4.32,3.94,3.95,135160.88,DOTUSD,binance,1D,tradingview
2025-07-29 02:00:00,3.97,4.08,3.82,3.9,164234.22,DOTUSD,binance,1D,tradingview
2025-07-30 02:00:00,3.9,3.92,3.63,3.81,190788.25,DOTUSD,binance,1D,tradingview
2025-07-31 02:00:00,3.8,3.92,3.67,3.69,119277.41,DOTUSD,binance,1D,tradingview
