datetime,open,high,low,close,volume,symbol,exchange,interval,source
2025-08-01 02:00:00,3.69,3.72,3.45,3.56,206204.49,DOTUSD,binance,1D,tradingview
2025-08-02 02:00:00,3.55,3.63,3.43,3.5,89114.48,DOTUSD,binance,1D,tradingview
2025-08-03 02:00:00,3.51,3.62,3.46,3.61,39540.49,DOTUSD,binance,1D,tradingview
2025-08-04 02:00:00,3.6,3.76,3.6,3.72,52404.2,DOTUSD,binance,1D,tradingview
2025-08-05 02:00:00,3.71,3.72,3.55,3.62,93755.16,DOTUSD,binance,1D,tradingview
2025-08-06 02:00:00,3.62,3.69,3.55,3.67,317511.69,DOTUSD,binance,1D,tradingview
2025-08-07 02:00:00,3.67,3.87,3.64,3.87,68520.81,DOTUSD,binance,1D,tradingview
2025-08-08 02:00:00,3.86,4.0,3.81,3.98,209137.66,DOTUSD,binance,1D,tradingview
2025-08-09 02:00:00,3.99,4.17,3.98,4.15,178381.05,DOTUSD,binance,1D,tradingview
2025-08-10 02:00:00,4.15,4.18,3.97,4.04,403334.46,DOTUSD,binance,1D,tradingview
2025-08-11 02:00:00,4.04,4.17,3.81,3.86,211236.81,DOTUSD,binance,1D,tradingview
2025-08-12 02:00:00,3.86,4.23,3.83,4.15,142730.2,DOTUSD,binance,1D,tradingview
2025-08-13 02:00:00,4.15,4.31,4.09,4.28,168180.93,DOTUSD,binance,1D,tradingview
2025-08-14 02:00:00,4.28,4.37,3.91,3.99,430106.09,DOTUSD,binance,1D,tradingview
2025-08-15 02:00:00,3.99,4.1,3.83,3.91,152109.3,DOTUSD,binance,1D,tradingview
2025-08-16 02:00:00,3.9,4.0,3.9,3.97,40659.8,DOTUSD,binance,1D,tradingview
2025-08-17 02:00:00,3.96,4.19,3.92,4.07,117042.17,DOTUSD,binance,1D,tradingview
2025-08-18 02:00:00,4.06,4.06,3.83,3.91,130454.22,DOTUSD,binance,1D,tradingview
2025-08-19 02:00:00,3.92,3.96,3.71,3.71,106291.96,DOTUSD,binance,1D,tradingview
2025-08-20 02:00:00,3.72,3.91,3.71,3.88,185695.94,DOTUSD,binance,1D,tradingview
2025-08-21 02:00:00,3.88,3.92,3.77,3.79,47648.87,DOTUSD,binance,1D,tradingview
2025-08-22 02:00:00,3.81,4.21,3.69,4.17,629154.13,DOTUSD,binance,1D,tradingview
2025-08-23 02:00:00,4.19,4.27,4.02,4.22,492568.68,DOTUSD,binance,1D,tradingview
2025-08-24 02:00:00,4.22,4.28,4.02,4.11,424028.61,DOTUSD,binance,1D,tradingview
2025-08-25 02:00:00,4.11,4.15,3.69,3.74,138696.55,DOTUSD,binance,1D,tradingview
2025-08-26 02:00:00,3.73,3.93,3.71,3.89,133085.33,DOTUSD,binance,1D,tradingview
2025-08-27 02:00:00,3.88,3.93,3.83,3.84,53945.12,DOTUSD,binance,1D,tradingview
2025-08-28 02:00:00,3.84,4.02,3.81,3.99,568132.42,DOTUSD,binance,1D,tradingview
2025-08-29 02:00:00,3.99,4.0,3.72,3.79,228793.67,DOTUSD,binance,1D,tradingview
2025-08-30 02:00:00,3.78,3.83,3.72,3.81,230802.65,DOTUSD,binance,1D,tradingview
2025-08-31 02:00:00,3.81,3.88,3.74,3.74,63778.62,DOTUSD,binance,1D,tradingview
