datetime,open,high,low,close,volume,symbol,exchange,interval,source
2023-03-01 01:00:00,6.35,6.61,6.32,6.53,358642.61,DOTUSD,binance,1D,tradingview
2023-03-02 01:00:00,6.54,6.56,6.23,6.33,320632.12,DOTUSD,binance,1D,tradingview
2023-03-03 01:00:00,6.34,6.34,5.82,6.05,653217.67,DOTUSD,binance,1D,tradingview
2023-03-04 01:00:00,6.04,6.09,5.73,5.92,340478.43,DOTUSD,binance,1D,tradingview
2023-03-05 01:00:00,5.92,6.06,5.9,5.98,315358.08,DOTUSD,binance,1D,tradingview
2023-03-06 01:00:00,5.97,6.04,5.86,5.92,384263.78,DOTUSD,binance,1D,tradingview
2023-03-07 01:00:00,5.92,6.01,5.74,5.85,480481.05,DOTUSD,binance,1D,tradingview
2023-03-08 01:00:00,5.85,5.94,5.5,5.6,931365.47,DOTUSD,binance,1D,tradingview
2023-03-09 01:00:00,5.6,5.8,5.27,5.38,871444.48,DOTUSD,binance,1D,tradingview
2023-03-10 01:00:00,5.38,5.6,5.15,5.57,1005482.85,DOTUSD,binance,1D,tradingview
2023-03-11 01:00:00,5.57,5.73,5.32,5.53,1045510.32,DOTUSD,binance,1D,tradingview
2023-03-12 01:00:00,5.53,5.97,5.47,5.96,991298.37,DOTUSD,binance,1D,tradingview
2023-03-13 01:00:00,5.98,6.17,5.73,6.13,1567577.76,DOTUSD,binance,1D,tradingview
2023-03-14 01:00:00,6.13,6.56,6.03,6.24,1674683.03,DOTUSD,binance,1D,tradingview
2023-03-15 01:00:00,6.24,6.4,5.78,5.9,1036974.34,DOTUSD,binance,1D,tradingview
2023-03-16 01:00:00,5.89,6.15,5.79,6.1,734939.05,DOTUSD,binance,1D,tradingview
2023-03-17 01:00:00,6.1,6.65,6.04,6.64,1038049.74,DOTUSD,binance,1D,tradingview
2023-03-18 01:00:00,6.63,6.71,6.3,6.33,739173.26,DOTUSD,binance,1D,tradingview
2023-03-19 01:00:00,6.33,6.62,6.33,6.47,582164.96,DOTUSD,binance,1D,tradingview
2023-03-20 01:00:00,6.48,6.5,6.07,6.11,787332.2,DOTUSD,binance,1D,tradingview
2023-03-21 01:00:00,6.11,6.47,6.02,6.38,891055.19,DOTUSD,binance,1D,tradingview
2023-03-22 01:00:00,6.38,6.4,5.93,6.07,1112321.2,DOTUSD,binance,1D,tradingview
2023-03-23 01:00:00,6.07,6.43,6.01,6.33,813440.02,DOTUSD,binance,1D,tradingview
2023-03-24 01:00:00,6.33,6.35,5.95,6.03,666125.88,DOTUSD,binance,1D,tradingview
2023-03-25 01:00:00,6.03,6.08,5.84,5.91,428345.77,DOTUSD,binance,1D,tradingview
2023-03-26 01:00:00,5.91,6.11,5.88,6.05,297698.8,DOTUSD,binance,1D,tradingview
2023-03-27 02:00:00,6.05,6.12,5.75,5.87,549291.21,DOTUSD,binance,1D,tradingview
2023-03-28 02:00:00,5.87,6.11,5.79,6.06,491952.5,DOTUSD,binance,1D,tradingview
2023-03-29 02:00:00,6.06,6.29,6.05,6.19,543071.76,DOTUSD,binance,1D,tradingview
2023-03-30 02:00:00,6.19,6.3,6.02,6.12,591333.13,DOTUSD,binance,1D,tradingview
2023-03-31 02:00:00,6.12,6.38,6.1,6.34,780044.44,DOTUSD,binance,1D,tradingview
