datetime,open,high,low,close,volume,symbol,exchange,interval,source
2025-06-01 02:00:00,4.07,4.11,3.98,4.07,55108.04,DOTUSD,binance,1D,tradingview
2025-06-02 02:00:00,4.07,4.17,3.95,4.15,126651.41,DOTUSD,binance,1D,tradingview
2025-06-03 02:00:00,4.15,4.22,4.11,4.14,104094.34,DOTUSD,binance,1D,tradingview
2025-06-04 02:00:00,4.15,4.22,3.98,4.0,188185.87,DOTUSD,binance,1D,tradingview
2025-06-05 02:00:00,4.0,4.08,3.74,3.82,171675.23,DOTUSD,binance,1D,tradingview
2025-06-06 02:00:00,3.82,3.99,3.82,3.89,99110.72,DOTUSD,binance,1D,tradingview
2025-06-07 02:00:00,3.89,4.05,3.88,4.04,58946.16,DOTUSD,binance,1D,tradingview
2025-06-08 02:00:00,4.04,4.12,3.98,4.02,70670.43,DOTUSD,binance,1D,tradingview
2025-06-09 02:00:00,4.02,4.17,3.96,4.15,172275.17,DOTUSD,binance,1D,tradingview
2025-06-10 02:00:00,4.16,4.31,4.1,4.29,163037.66,DOTUSD,binance,1D,tradingview
2025-06-11 02:00:00,4.29,4.35,4.15,4.18,147025.87,DOTUSD,binance,1D,tradingview
2025-06-12 02:00:00,4.18,4.2,3.9,3.93,154721.52,DOTUSD,binance,1D,tradingview
2025-06-13 02:00:00,3.91,3.91,3.66,3.84,225520.67,DOTUSD,binance,1D,tradingview
2025-06-14 02:00:00,3.84,3.84,3.72,3.79,57399.96,DOTUSD,binance,1D,tradingview
2025-06-15 02:00:00,3.79,3.83,3.74,3.82,42383.72,DOTUSD,binance,1D,tradingview
2025-06-16 02:00:00,3.81,3.99,3.8,3.85,56436.57,DOTUSD,binance,1D,tradingview
2025-06-17 02:00:00,3.84,3.89,3.66,3.73,65098.1,DOTUSD,binance,1D,tradingview
2025-06-18 02:00:00,3.74,3.79,3.57,3.62,84242.01,DOTUSD,binance,1D,tradingview
2025-06-19 02:00:00,3.63,3.66,3.49,3.56,62360.6,DOTUSD,binance,1D,tradingview
2025-06-20 02:00:00,3.55,3.58,3.33,3.44,97566.04,DOTUSD,binance,1D,tradingview
2025-06-21 02:00:00,3.44,3.5,3.21,3.3,60673.09,DOTUSD,binance,1D,tradingview
2025-06-22 02:00:00,3.33,3.36,3.02,3.15,239303.87,DOTUSD,binance,1D,tradingview
2025-06-23 02:00:00,3.16,3.42,3.11,3.42,134341.09,DOTUSD,binance,1D,tradingview
2025-06-24 02:00:00,3.43,3.53,3.38,3.44,69982.87,DOTUSD,binance,1D,tradingview
2025-06-25 02:00:00,3.44,3.46,3.34,3.36,86234.69,DOTUSD,binance,1D,tradingview
2025-06-26 02:00:00,3.35,3.43,3.28,3.29,105957.6,DOTUSD,binance,1D,tradingview
2025-06-27 02:00:00,3.3,3.39,3.28,3.35,72828.15,DOTUSD,binance,1D,tradingview
2025-06-28 02:00:00,3.36,3.43,3.33,3.41,104429.39,DOTUSD,binance,1D,tradingview
2025-06-29 02:00:00,3.43,3.59,3.38,3.53,36772.02,DOTUSD,binance,1D,tradingview
2025-06-30 02:00:00,3.53,3.55,3.35,3.4,130853.52,DOTUSD,binance,1D,tradingview
