datetime,open,high,low,close,volume,symbol,exchange,interval,source
2024-12-01 01:00:00,8.95,9.39,8.71,9.3,378270.49,DOTUSD,binance,1D,tradingview
2024-12-02 01:00:00,9.3,10.2,8.42,10.02,1340377.36,DOTUSD,binance,1D,tradingview
2024-12-03 01:00:00,10.02,10.38,9.06,9.8,1306403.36,DOTUSD,binance,1D,tradingview
2024-12-04 01:00:00,9.81,11.66,9.69,10.53,1802163.87,DOTUSD,binance,1D,tradingview
2024-12-05 01:00:00,10.53,11.24,9.92,10.38,1101600.93,DOTUSD,binance,1D,tradingview
2024-12-06 01:00:00,10.37,10.88,10.02,10.68,461893.99,DOTUSD,binance,1D,tradingview
2024-12-07 01:00:00,10.68,10.93,10.32,10.6,362845.8,DOTUSD,binance,1D,tradingview
2024-12-08 01:00:00,10.61,10.82,10.2,10.4,321843.57,DOTUSD,binance,1D,tradingview
2024-12-09 01:00:00,10.41,10.41,7.42,8.48,1144955.14,DOTUSD,binance,1D,tradingview
2024-12-10 01:00:00,8.48,8.71,7.6,8.4,713282.04,DOTUSD,binance,1D,tradingview
2024-12-11 01:00:00,8.38,9.26,8.04,8.99,460729.73,DOTUSD,binance,1D,tradingview
2024-12-12 01:00:00,9.0,9.66,8.91,9.06,347017.87,DOTUSD,binance,1D,tradingview
2024-12-13 01:00:00,9.07,9.23,8.78,9.08,274012.98,DOTUSD,binance,1D,tradingview
2024-12-14 01:00:00,9.09,9.2,8.36,8.56,325345.68,DOTUSD,binance,1D,tradingview
2024-12-15 01:00:00,8.56,9.25,8.37,9.01,406324.04,DOTUSD,binance,1D,tradingview
2024-12-16 01:00:00,9.01,9.18,8.59,8.75,721106.32,DOTUSD,binance,1D,tradingview
2024-12-17 01:00:00,8.75,8.96,8.37,8.48,417718.9,DOTUSD,binance,1D,tradingview
2024-12-18 01:00:00,8.49,8.53,7.6,7.68,440621.07,DOTUSD,binance,1D,tradingview
2024-12-19 01:00:00,7.69,7.79,6.76,6.95,748908.56,DOTUSD,binance,1D,tradingview
2024-12-20 01:00:00,6.96,7.36,6.04,7.29,730627.65,DOTUSD,binance,1D,tradingview
2024-12-21 01:00:00,7.28,7.8,6.83,6.97,452308.61,DOTUSD,binance,1D,tradingview
2024-12-22 01:00:00,6.92,7.26,6.68,6.83,155019.72,DOTUSD,binance,1D,tradingview
2024-12-23 01:00:00,6.84,7.56,6.66,7.38,294127.14,DOTUSD,binance,1D,tradingview
2024-12-24 01:00:00,7.35,7.63,7.15,7.55,174841.87,DOTUSD,binance,1D,tradingview
2024-12-25 01:00:00,7.55,7.67,7.35,7.5,165758.79,DOTUSD,binance,1D,tradingview
2024-12-26 01:00:00,7.5,7.59,6.88,6.93,158943.5,DOTUSD,binance,1D,tradingview
2024-12-27 01:00:00,6.93,7.29,6.81,6.9,186417.38,DOTUSD,binance,1D,tradingview
2024-12-28 01:00:00,6.9,7.17,6.79,7.11,151230.03,DOTUSD,binance,1D,tradingview
2024-12-29 01:00:00,7.11,7.14,6.8,6.86,110701.04,DOTUSD,binance,1D,tradingview
2024-12-30 01:00:00,6.85,7.09,6.54,6.7,255209.58,DOTUSD,binance,1D,tradingview
2024-12-31 01:00:00,6.7,6.91,6.55,6.63,125805.64,DOTUSD,binance,1D,tradingview
